Unnamed: 0,date,lat,lon,chla_mean,chla_uncertainty,lake_surface_water_temperature,lswt_quality_level,lswt_uncertainty,turbidity_mean,turbidity_uncertainty,r
332075,2002-05-23,51.87916666666666,105.0625,1.4007994,56.049175,276.78,5.0,0.42400002,0.82202977,58.33829,1.5358303711188859
332076,2002-05-23,51.87916666666666,105.07083333333334,1.3943834,55.8606,276.78,5.0,0.42400002,0.71450955,58.09862,0.9673128983050722
332077,2002-05-23,51.87916666666666,105.07916666666668,1.3943834,55.8606,276.52,5.0,0.418,0.71450955,58.09862,0.4086860587389418
332078,2002-05-23,51.87916666666666,105.0875,1.2627374,56.011185,276.52,5.0,0.418,0.5811333,58.133465,0.229706536814808
332079,2002-05-23,51.87916666666666,105.09583333333332,1.1285433,55.28298,276.44998,5.0,0.42100003,0.36156052,61.159138,0.7700108051605333
332080,2002-05-23,51.87916666666666,105.10416666666669,1.1285433,55.28298,276.44998,5.0,0.42100003,0.36156052,61.159138,1.3369663154216063
332081,2002-05-23,51.87916666666666,105.1125,1.3846471,54.693695,276.6,5.0,0.43500003,0.3531792,60.51058,1.9069483325253784
332082,2002-05-23,51.87916666666666,105.12083333333334,1.3201903,55.110558,276.6,5.0,0.43500003,0.464735,61.043087,2.4778691771195382
332083,2002-05-23,51.87916666666666,105.12916666666666,1.2657588,55.082874,276.43,5.0,0.44500002,0.44735453,60.982857,3.0492015420072183
332084,2002-05-23,51.87916666666666,105.1375,1.2657588,55.082874,276.43,5.0,0.44500002,0.44735453,60.982857,3.6207506205436606
332085,2002-05-23,51.87916666666666,105.14583333333331,1.1511285,55.266323,276.43,5.0,0.44500002,0.34785452,61.157574,4.192427774709103
332086,2002-05-23,51.87916666666666,105.15416666666668,1.1511285,55.266323,276.41998,5.0,0.439,0.34785452,61.157574,4.76418689340651
332087,2002-05-23,51.87916666666666,105.1625,1.1344743,55.34833,276.41998,5.0,0.439,0.37463772,61.23489,5.336001622610621
332088,2002-05-23,51.87916666666666,105.17083333333332,1.2737589,54.88601,276.28,5.0,0.44200003,0.3465314,60.69633,5.907855808512385
332204,2002-05-23,51.88749999999999,105.10416666666669,1.4575874,55.678272,276.61,5.0,0.43300003,0.6161649,58.004604,1.5480079239708575
332203,2002-05-23,51.88749999999999,105.09583333333332,1.3022243,56.104065,276.61,5.0,0.43300003,0.62141687,58.235195,1.096351982442168
332202,2002-05-23,51.88749999999999,105.0875,1.3022243,56.104065,276.75,5.0,0.418,0.62141687,58.235195,0.8135946444120977
332201,2002-05-23,51.88749999999999,105.07916666666668,1.213089,56.502575,276.75,5.0,0.418,0.7742503,58.546898,0.8810075299171373
332200,2002-05-23,51.88749999999999,105.07083333333334,1.3943834,55.8606,,,,0.71450955,58.09862,1.2428603038861428
332199,2002-05-23,51.88749999999999,105.0625,1.4007994,56.049175,,,,0.82202977,58.33829,1.7226487270969955
332198,2002-05-23,51.88749999999999,105.05416666666666,1.4007994,56.049175,,,,0.82202977,58.33829,2.2460242552383254
331685,2002-05-23,51.85416666666666,105.1125,1.2179704,54.766018,276.19,5.0,0.44000003,0.31565058,60.548656,3.4805965815633244
331686,2002-05-23,51.85416666666666,105.12083333333334,1.1316453,55.194057,276.19,5.0,0.44000003,0.28260848,61.05961,3.823523003300066
331220,2002-05-23,51.82916666666668,105.0625,1.389025,55.730545,276.07,5.0,0.437,0.45139906,57.943707,5.896523334616924
331221,2002-05-23,51.82916666666668,105.07083333333334,1.3419482,55.628017,276.09,5.0,0.437,0.33312747,57.865547,5.7744544737762995
331222,2002-05-23,51.82916666666668,105.07916666666668,1.3419482,55.628017,275.99,5.0,0.44200003,0.33312747,57.865547,5.707433736824995
331223,2002-05-23,51.82916666666668,105.0875,1.4742967,55.435974,276.08,5.0,0.44200003,0.36064085,57.7368,5.697404112167997
331224,2002-05-23,51.82916666666668,105.09583333333332,1.4742967,55.435974,275.97998,5.0,0.441,0.36064085,57.7368,5.744664110503831
331225,2002-05-23,51.82916666666668,105.10416666666669,1.344793,55.61066,276.00998,5.0,0.44400004,0.30741975,57.873333,5.847824914330963
331684,2002-05-23,51.85416666666666,105.10416666666669,1.2179704,54.766018,276.19,5.0,0.44000003,0.31565058,60.548656,3.203833878860399
331372,2002-05-23,51.837500000000006,105.0375,1.0874724,56.22522,276.05,5.0,0.50600004,0.46143878,58.125698,5.768657566714835
331373,2002-05-23,51.837500000000006,105.04583333333332,1.1363565,56.187454,276.25,5.0,0.43400002,0.35951248,58.1361,5.466988168674078
331375,2002-05-23,51.837500000000006,105.0625,1.2811755,55.893356,276.1,5.0,0.43600002,0.3828776,58.044437,5.007405494373378
331536,2002-05-23,51.84583333333333,105.1125,1.1316453,55.194057,276.11,5.0,0.44400004,0.28260848,61.05961,4.286621807516997
331537,2002-05-23,51.84583333333333,105.12083333333334,1.1316453,55.194057,276.02,5.0,0.45100003,0.28260848,61.05961,4.569503912057283
331538,2002-05-23,51.84583333333333,105.12916666666666,1.0709189,55.305943,276.02,5.0,0.45100003,0.24079819,61.205486,4.903111386594733
331539,2002-05-23,51.84583333333333,105.1375,1.0709189,55.305943,276.02,5.0,0.45100003,0.24079819,61.205486,5.2778340520026195
331540,2002-05-23,51.84583333333333,105.14583333333331,1.1029286,55.198063,276.3,5.0,0.453,0.2748531,61.026512,5.6855482572687706
331683,2002-05-23,51.85416666666666,105.09583333333332,1.1589643,55.125378,276.35,5.0,0.43400002,0.322938,60.977917,3.011532012148109
331682,2002-05-23,51.85416666666666,105.0875,1.1589643,55.125378,276.35,5.0,0.43400002,0.322938,60.977917,2.920423460703847
331681,2002-05-23,51.85416666666666,105.07916666666668,1.5399565,55.51015,276.34,5.0,0.432,0.45364025,57.82943,2.939931277990366
331680,2002-05-23,51.85416666666666,105.07083333333334,1.5399565,55.51015,276.34,5.0,0.432,0.45364025,57.82943,3.0679460958643747
331679,2002-05-23,51.85416666666666,105.0625,1.3684587,55.67498,276.36,5.0,0.41900003,0.39787677,57.856457,3.2918331007561443
331678,2002-05-23,51.85416666666666,105.05416666666666,1.3684587,55.67498,276.36,5.0,0.41900003,0.39787677,57.856457,3.5937183597192437
331535,2002-05-23,51.84583333333333,105.10416666666669,1.5041516,55.44877,276.11,5.0,0.44400004,0.3994466,57.773952,4.065068616551346
331374,2002-05-23,51.837500000000006,105.05416666666666,1.1363565,56.187454,276.25,5.0,0.43400002,0.35951248,58.1361,5.210904545167333
331675,2002-05-23,51.85416666666666,105.02916666666668,0.9036429,56.943638,276.22,5.0,0.42100003,0.53148115,58.61825,4.8041022271784355
331674,2002-05-23,51.85416666666666,105.02083333333331,0.9036429,56.943638,276.32,5.0,0.42000002,0.53148115,58.61825,5.270402509843742
331673,2002-05-23,51.85416666666666,105.0125,1.0798419,56.494095,276.32,5.0,0.42000002,0.43085814,58.322536,5.755837156334478
331676,2002-05-23,51.85416666666666,105.0375,0.95892304,56.833748,276.22,5.0,0.42100003,0.37583005,58.577312,4.363075545074127
331534,2002-05-23,51.84583333333333,105.09583333333332,1.5041516,55.44877,276.12,5.0,0.44200003,0.3994466,57.773952,3.915269471732142
331677,2002-05-23,51.85416666666666,105.04583333333332,0.95892304,56.833748,276.22,5.0,0.42100003,0.37583005,58.577312,3.955784710670743
331532,2002-05-23,51.84583333333333,105.07916666666668,1.0351506,55.344326,276.19998,5.0,0.43600002,0.29096785,61.19233,3.8604568350899737
331384,2002-05-23,51.837500000000006,105.1375,1.1090486,55.195976,276.16,5.0,0.45400003,0.2358868,61.02429,5.986245214961493
331383,2002-05-23,51.837500000000006,105.12916666666666,1.0684277,55.226196,276.02,5.0,0.45100003,0.2450693,61.058224,5.658568228557822
331381,2002-05-23,51.837500000000006,105.1125,1.4808135,55.48175,276.00998,5.0,0.44400004,0.35775894,57.815174,5.133514457582051
331379,2002-05-23,51.837500000000006,105.09583333333332,1.4742967,55.435974,276.03,5.0,0.44200003,0.36064085,57.7368,4.827692540305047
331378,2002-05-23,51.837500000000006,105.0875,1.4012654,55.501347,276.03,5.0,0.44200003,0.3495098,57.775135,4.771369113354208
331377,2002-05-23,51.837500000000006,105.07916666666668,1.4012654,55.501347,276.1,5.0,0.43600002,0.3495098,57.775135,4.783338613274232
331376,2002-05-23,51.837500000000006,105.07083333333334,1.2811755,55.893356,276.1,5.0,0.43600002,0.3828776,58.044437,4.863096799605445
331533,2002-05-23,51.84583333333333,105.0875,1.0351506,55.344326,276.12,5.0,0.44200003,0.29096785,61.19233,3.8456186853826337
331382,2002-05-23,51.837500000000006,105.12083333333334,1.4808135,55.48175,276.0,5.0,0.45100003,0.35775894,57.815174,5.372026993694201
331380,2002-05-23,51.837500000000006,105.10416666666669,1.5041516,55.44877,276.00998,5.0,0.44400004,0.3994466,57.773952,4.949978224771914
331530,2002-05-23,51.84583333333333,105.0625,1.2801265,55.779354,276.35,5.0,0.43400002,0.38604048,57.924507,4.134791694986742
331529,2002-05-23,51.84583333333333,105.05416666666666,1.1363565,56.187454,276.35,5.0,0.43400002,0.35951248,58.1361,4.378987761496614
331527,2002-05-23,51.84583333333333,105.0375,0.95242214,56.719154,276.22,5.0,0.42100003,0.37835422,58.432625,5.029739964608833
331526,2002-05-23,51.84583333333333,105.02916666666668,1.0633804,56.296776,276.12,5.0,0.43100002,0.46535292,58.192802,5.416825903911206
331525,2002-05-23,51.84583333333333,105.02083333333331,1.0633804,56.296776,276.27,5.0,0.43,0.46535292,58.192802,5.834433760846208
331528,2002-05-23,51.84583333333333,105.04583333333332,0.95242214,56.719154,276.35,5.0,0.43400002,0.37835422,58.432625,4.680754327828493
331531,2002-05-23,51.84583333333333,105.07083333333334,1.2801265,55.779354,276.19998,5.0,0.43600002,0.38604048,57.924507,3.958834012871824
882025,2002-06-21,51.88749999999999,105.15416666666668,0.17029774,61.63502,278.97,5.0,0.177,0.43476465,60.474564,4.827261176023936
882026,2002-06-21,51.88749999999999,105.1625,0.17029774,61.63502,278.97,5.0,0.177,0.43476465,60.474564,5.392292321643662
882001,2002-06-21,51.87916666666666,105.17083333333332,0.16619831,61.70592,278.63998,5.0,0.772,0.39488885,60.53826,5.907855808512385
882000,2002-06-21,51.87916666666666,105.1625,0.17029774,61.63502,278.63998,5.0,0.772,0.43476465,60.474564,5.336001622610621
881975,2002-06-21,51.87083333333334,105.1625,0.1414896,62.029232,278.31,5.0,0.26000002,0.34416592,60.541126,5.439327165112774
882027,2002-06-21,51.88749999999999,105.17083333333332,0.16619831,61.70592,278.38,5.0,0.178,0.39488885,60.53826,5.958646790744463
882051,2002-06-21,51.89583333333334,105.1625,0.2489071,60.98853,278.25998,1.0,0.192,1.0951016,60.686985,5.603390893539732
911314,2002-06-24,51.87083333333334,105.09583333333332,0.16045448,61.947865,280.75998,4.0,0.279,0.41931012,60.56107,1.3042683244175814
911316,2002-06-24,51.87083333333334,105.1125,0.1604383,61.947933,279.93,5.0,0.289,0.41926873,60.561237,2.178351503936837
911315,2002-06-24,51.87083333333334,105.10416666666669,0.16045448,61.947865,279.93,5.0,0.289,0.41931012,60.56107,1.7017342797797221
911318,2002-06-24,51.87083333333334,105.12916666666666,0.14275847,62.089417,279.78,4.0,0.28800002,0.36348885,60.546192,3.2260568279664885
911317,2002-06-24,51.87083333333334,105.12083333333334,0.1604383,61.947933,279.78,4.0,0.28800002,0.41926873,60.561237,2.692408398639392
911313,2002-06-24,51.87083333333334,105.0875,0.1746702,61.691315,280.75998,4.0,0.279,0.47165936,60.4773,1.0774340813563477
911309,2002-06-24,51.87083333333334,105.05416666666666,0.16058391,61.81532,281.16,3.0,0.28800002,0.50496286,60.493324,2.3548201433933733
911311,2002-06-24,51.87083333333334,105.07083333333334,0.14207964,62.141956,281.28998,4.0,0.27600002,0.38023454,60.556587,1.429670240999927
911310,2002-06-24,51.87083333333334,105.0625,0.16058391,61.81532,281.32,3.0,0.28,0.50496286,60.493324,1.8620691306143276
911308,2002-06-24,51.87083333333334,105.04583333333332,0.16532657,61.79202,281.16,3.0,0.28800002,0.527992,60.518013,2.877079483162866
911307,2002-06-24,51.87083333333334,105.0375,0.16532657,61.79202,281.00998,4.0,0.289,0.527992,60.518013,3.415336988573572
911319,2002-06-24,51.87083333333334,105.1375,0.14275847,62.089417,280.29,4.0,0.397,0.36348885,60.546192,3.770988497726067
911306,2002-06-24,51.87083333333334,105.02916666666668,0.18938853,61.529285,281.00998,4.0,0.289,0.62805355,60.48756,3.9630794898208843
911312,2002-06-24,51.87083333333334,105.07916666666668,0.1428071,62.15431,281.11,4.0,0.28100002,0.36150932,60.564804,1.1292229978203898
911320,2002-06-24,51.87083333333334,105.14583333333331,0.18288009,61.6699,280.25998,4.0,0.771,0.36949,60.48708,4.3229385507162394
911433,2002-06-24,51.87916666666666,105.02916666666668,0.18938853,61.529285,284.85,1.0,0.32500002,0.62805355,60.48756,3.820367068779341
911322,2002-06-24,51.87083333333334,105.1625,0.19676428,61.47096,280.44,4.0,0.402,0.35120437,60.39783,5.439327165112774
911438,2002-06-24,51.87916666666666,105.07083333333334,0.16725716,61.82101,281.28998,4.0,0.27600002,0.5092912,60.493305,0.9673128983050722
911437,2002-06-24,51.87916666666666,105.0625,0.17611107,61.65442,281.28998,4.0,0.27600002,0.57038146,60.47371,1.5358303711188859
911436,2002-06-24,51.87916666666666,105.05416666666666,0.17611107,61.65442,282.03,3.0,0.277,0.57038146,60.47371,2.106244604229774
911435,2002-06-24,51.87916666666666,105.04583333333332,0.17315541,61.670902,284.61,2.0,0.26200002,0.6849846,60.522213,2.677343539409844
911434,2002-06-24,51.87916666666666,105.0375,0.16532657,61.79202,284.85,1.0,0.32500002,0.527992,60.518013,3.248766100935392
911305,2002-06-24,51.87083333333334,105.02083333333331,0.15031385,62.012764,,,,0.5629915,60.593216,4.516857667773556
911321,2002-06-24,51.87083333333334,105.15416666666668,0.18288009,61.6699,280.24,4.0,0.77400005,0.36949,60.48708,4.879525897942969
911432,2002-06-24,51.87916666666666,105.02083333333331,0.18938853,61.529285,,,,0.62805355,60.48756,4.3920767821192594
911304,2002-06-24,51.87083333333334,105.0125,0.15812139,61.880066,282.02,3.0,0.286,0.64994854,60.577747,5.074695964177803
911188,2002-06-24,51.86250000000001,105.1375,0.14275847,62.089417,280.62,4.0,0.771,0.36348885,60.546192,4.12893975720578
911178,2002-06-24,51.86250000000001,105.05416666666666,0.13922508,62.14587,281.27,4.0,0.28,0.47490686,60.56552,2.8933302057956727
911177,2002-06-24,51.86250000000001,105.04583333333332,0.13922508,62.14587,281.11,4.0,0.28800002,0.47490686,60.56552,3.33230767419247
911176,2002-06-24,51.86250000000001,105.0375,0.1479422,62.01231,281.22998,4.0,0.289,0.5238399,60.55072,3.8068152599415925
911175,2002-06-24,51.86250000000001,105.02916666666668,0.1479422,62.01231,281.22998,4.0,0.289,0.5238399,60.55072,4.30512062536631
911174,2002-06-24,51.86250000000001,105.02083333333331,0.15031385,62.012764,282.02,3.0,0.286,0.5629915,60.593216,4.819848328474305
911173,2002-06-24,51.86250000000001,105.0125,0.13338538,62.220654,282.02,3.0,0.286,0.48701087,60.59804,5.346257129376818
911172,2002-06-24,51.86250000000001,105.00416666666666,0.13639078,62.183548,283.83,2.0,0.26700002,0.4925828,60.600048,5.8812112426521574
911179,2002-06-24,51.86250000000001,105.0625,0.13491236,62.22414,281.32,3.0,0.28,0.37691155,60.576588,2.5086048297757206
911303,2002-06-24,51.87083333333334,105.00416666666666,0.15812139,61.880066,,,,0.64994854,60.577747,5.635388787509966
911180,2002-06-24,51.86250000000001,105.07083333333334,0.13491236,62.22414,281.13,4.0,0.28,0.37691155,60.576588,2.2066920943562907
911182,2002-06-24,51.86250000000001,105.0875,0.1428071,62.15431,280.54,4.0,0.279,0.36150932,60.564804,1.9965554250389816
911191,2002-06-24,51.86250000000001,105.1625,0.14038795,62.21712,280.57,4.0,0.40100002,0.28158656,60.588123,5.69358556271417
911190,2002-06-24,51.86250000000001,105.15416666666668,0.14038795,62.21712,280.37,4.0,0.77300006,0.28158656,60.588123,5.161331142420099
911189,2002-06-24,51.86250000000001,105.14583333333331,0.1378389,62.217125,280.37,4.0,0.77300006,0.32122153,60.585457,4.63857896259541
911439,2002-06-24,51.87916666666666,105.07916666666668,0.16725716,61.82101,281.0,4.0,0.26900002,0.5092912,60.493305,0.4086860587389418
911187,2002-06-24,51.86250000000001,105.12916666666666,0.123387165,62.49206,279.85,5.0,0.287,0.28749102,60.665962,3.6379287237873705
911186,2002-06-24,51.86250000000001,105.12083333333334,0.13309596,62.315895,279.85,5.0,0.287,0.28850648,60.624344,3.174202338279477
911185,2002-06-24,51.86250000000001,105.1125,0.13309596,62.315895,279.93,5.0,0.289,0.28850648,60.624344,2.751590233832054
911184,2002-06-24,51.86250000000001,105.10416666666669,0.13311645,62.315716,280.13998,4.0,0.28800002,0.2886448,60.624012,2.391984620329116
911183,2002-06-24,51.86250000000001,105.09583333333332,0.13311645,62.315716,280.54,4.0,0.279,0.2886448,60.624012,2.1275773394752067
911181,2002-06-24,51.86250000000001,105.07916666666668,0.1428071,62.15431,281.13,4.0,0.28,0.36150932,60.564804,2.0249778073760956
911440,2002-06-24,51.87916666666666,105.0875,0.1746702,61.691315,281.0,4.0,0.26900002,0.47165936,60.4773,0.229706536814808
911442,2002-06-24,51.87916666666666,105.10416666666669,0.17587367,61.743862,281.12,4.0,0.26700002,0.42905927,60.500366,1.3369663154216063
911695,2002-06-24,51.89583333333334,105.1625,0.17876858,61.670086,,,,0.6522641,60.545963,5.603390893539732
911693,2002-06-24,51.89583333333334,105.12916666666666,0.16256016,61.83579,280.77,4.0,0.282,0.5803778,60.550102,3.4971152687045466
911692,2002-06-24,51.89583333333334,105.12083333333334,0.16256528,61.83587,280.74,1.0,0.263,0.5803226,60.55009,3.0121738870843524
911690,2002-06-24,51.89583333333334,105.10416666666669,0.17413232,61.688828,281.09,1.0,0.264,0.6550124,60.540874,2.173119502305211
911689,2002-06-24,51.89583333333334,105.09583333333332,0.17413232,61.688828,,,,0.6550124,60.540874,1.8783846651072205
911688,2002-06-24,51.89583333333334,105.0875,0.1904748,61.51858,,,,0.73848397,60.50263,1.7286924702671107
911687,2002-06-24,51.89583333333334,105.07916666666668,0.1904748,61.51858,283.97998,1.0,0.26200002,0.73848397,60.50263,1.7614183200773375
911686,2002-06-24,51.89583333333334,105.07083333333334,0.17422198,61.609715,283.97998,1.0,0.26200002,0.6762575,60.528717,1.9674804886592399
911685,2002-06-24,51.89583333333334,105.0625,0.17422198,61.609715,,,,0.6762575,60.528717,2.3007678221733268
911691,2002-06-24,51.89583333333334,105.1125,0.16256528,61.83587,281.09,1.0,0.264,0.5803226,60.55009,2.563344671453684
911808,2002-06-24,51.90416666666667,105.0875,0.1904748,61.51858,,,,0.73848397,60.50263,2.651808689757137
911560,2002-06-24,51.88749999999999,105.04583333333332,0.17315541,61.670902,,,,0.6849846,60.522213,2.7885517141040266
911450,2002-06-24,51.87916666666666,105.17083333333332,0.17197365,61.740993,280.09,5.0,0.675,0.437408,60.4699,5.907855808512385
911448,2002-06-24,51.87916666666666,105.15416666666668,0.18288009,61.6699,280.15,4.0,0.40800002,0.36949,60.48708,4.76418689340651
911447,2002-06-24,51.87916666666666,105.14583333333331,0.17942932,61.658432,279.82,5.0,0.294,0.39346293,60.467003,4.192427774709103
911446,2002-06-24,51.87916666666666,105.1375,0.17942932,61.658432,280.06,4.0,0.407,0.39346293,60.467003,3.6207506205436606
911445,2002-06-24,51.87916666666666,105.12916666666666,0.17586705,61.743797,279.87,4.0,0.29500002,0.429233,60.500313,3.0492015420072183
911444,2002-06-24,51.87916666666666,105.12083333333334,0.17586705,61.743797,279.8,4.0,0.277,0.429233,60.500313,2.4778691771195382
911443,2002-06-24,51.87916666666666,105.1125,0.17587367,61.743862,279.8,4.0,0.277,0.42905927,60.500366,1.9069483325253784
